ionosphere.data,83.736,0.8063
ionosphere.data,81.996,0.7723
ionosphere.data,76.511,0.8547
ionosphere.data,73.357,0.8606
ionosphere.data,84.259,0.789
ionosphere.data,74.474,0.8375
ionosphere.data,76.151,0.8347
ionosphere.data,75.666,0.8519
ionosphere.data,80.289,0.8033
ionosphere.data,80.254,0.8058
glass.data,16.263,0.6013
glass.data,16.46,0.5645
glass.data,16.828,0.5944
glass.data,16.107,0.5825
glass.data,16.163,0.5726
glass.data,16.431,0.5983
glass.data,15.992,0.5803
glass.data,16.153,0.6106
glass.data,16.162,0.5747
glass.data,16.229,0.5801
breastCancer.csv,169.514,0.9685
breastCancer.csv,163.831,0.9672
breastCancer.csv,183.761,0.9556
breastCancer.csv,191.869,0.9629
breastCancer.csv,214.895,0.9557
breastCancer.csv,155.068,0.967
breastCancer.csv,160.901,0.9615
breastCancer.csv,194.327,0.9671
breastCancer.csv,201.93,0.9644
breastCancer.csv,179.978,0.9598
wine.data,11.63,0.9727
wine.data,11.757,0.9671
wine.data,11.632,0.9724
wine.data,11.767,0.9435
wine.data,11.718,0.9659
wine.data,11.734,0.9542
wine.data,11.564,0.9712
wine.data,11.592,0.9728
wine.data,11.567,0.9601
wine.data,11.706,0.949
bupa.data,26.303,0.5972
bupa.data,26.112,0.5992
bupa.data,26.04,0.6088
bupa.data,26.236,0.6021
bupa.data,26.146,0.6157
bupa.data,26.087,0.6
bupa.data,25.829,0.6373
bupa.data,26.315,0.5949
bupa.data,25.486,0.6151
bupa.data,26.484,0.6204
sonar.all-data.txt,37.285,0.6778
sonar.all-data.txt,37.363,0.6021
sonar.all-data.txt,36.374,0.6827
sonar.all-data.txt,36.509,0.6181
sonar.all-data.txt,36.292,0.6682
sonar.all-data.txt,36.616,0.6284
sonar.all-data.txt,36.303,0.6971
sonar.all-data.txt,35.683,0.7205
sonar.all-data.txt,36.155,0.6921
sonar.all-data.txt,36.127,0.7285
diabetes.csv,136.299,0.7394
diabetes.csv,134.958,0.7356
diabetes.csv,136.235,0.7528
diabetes.csv,135.242,0.7407
diabetes.csv,136.327,0.7422
diabetes.csv,134.644,0.7511
diabetes.csv,136.629,0.7511
diabetes.csv,134.535,0.7551
diabetes.csv,133.991,0.7435
diabetes.csv,135.062,0.7526
heart.dat,23.327,0.8148
heart.dat,22.964,0.8148
heart.dat,23.254,0.8111
heart.dat,22.996,0.8222
heart.dat,23.366,0.8185
heart.dat,23.747,0.8037
heart.dat,23.469,0.8185
heart.dat,22.942,0.8
heart.dat,23.62,0.7778
heart.dat,23.562,0.8037
iris.data,7.001,0.9467
iris.data,7.087,0.9133
iris.data,6.992,0.9467
iris.data,6.952,0.9333
iris.data,7.017,0.9467
iris.data,6.947,0.9533
iris.data,6.947,0.94
iris.data,6.877,0.9467
iris.data,6.988,0.9733
iris.data,6.858,0.9267
